sl_no,slide_no,latitude,longitude,source_record,year,state,event_date_raw,event_date,movement_type,district,elevation_m,slope_deg,aspect_deg,historical_landslide_count,unique_landslide_locations,aspect_sin,aspect_cos
6080,HP/MAN/53E02/2015/231,31.689194,77.084639,6080 HP/MAN/53E02/2015/231 Himachal Pradesh Mandi Bajaura-Mandi road 31.689194 77.084639 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6081,HP/MAN/53E02/2015/232,31.689194,77.085861,6081 HP/MAN/53E02/2015/232 Himachal Pradesh Mandi Bajaura-Mandi road 31.689194 77.085861 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6082,HP/MAN/53E02/2015/233,31.689361,77.086111,6082 HP/MAN/53E02/2015/233 Himachal Pradesh Mandi Batheri road 31.689361 77.086111 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6083,HP/MAN/53E02/2015/234,31.689389,77.086389,6083 HP/MAN/53E02/2015/234 Himachal Pradesh Mandi Batheri road 31.689389 77.086389 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6084,HP/MAN/53A14/2015/288,31.689432,76.920244,"6084 HP/MAN/53A14/2015/288 Himachal Pradesh Mandi Pajnet,SH 32 31.689432 76.920244 Rock Slide 2013",2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6085,HP/KUL/53E06/2016/70,31.690113,77.309254,6085 HP/KUL/53E06/2016/70 Himachal Pradesh Kullu N of Gopalpur 31.690113 77.309254 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6086,HP/MAN/53E02/2015/113,31.690528,77.249583,6086 HP/MAN/53E02/2015/113 Himachal Pradesh Mandi Lag valley 31.690528 77.249583 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6087,HP/KUL/53E06/2016/115,31.690583,77.287577,6087 HP/KUL/53E06/2016/115 Himachal Pradesh Kullu Bali Chowki 31.690583 77.287577 Rock Fall 1970,2016.0,Himachal Pradesh,,,Rock Fall,Kullu,,,,445.0,424.0,,
6088,HP/KUL/53E06/2016/105,31.69067,77.298183,6088 HP/KUL/53E06/2016/105 Himachal Pradesh Kullu N of Bunga 31.69067 77.298183 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6089,HP/MAN/53E02/2015/110,31.691889,77.131306,6089 HP/MAN/53E02/2015/110 Himachal Pradesh Mandi Lag valley 31.691889 77.131306 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6090,HP/KUL/53E06/2016/71,31.69202,77.307156,6090 HP/KUL/53E06/2016/71 Himachal Pradesh Kullu N of Gopalpur 31.69202 77.307156 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6091,HP/KUL/53E06/2016/85,31.692183,77.316717,6091 HP/KUL/53E06/2016/85 Himachal Pradesh Kullu Gopalpur 31.692183 77.316717 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6092,HP/MAN/53A14/2015/287,31.692658,76.92238,"6092 HP/MAN/53A14/2015/287 Himachal Pradesh Mandi South of Mandi, SH 32 31.692658 76.92238 Rock Slide 2010",2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6094,HP/MAN/53E02/2015/112,31.694472,77.139361,6094 HP/MAN/53E02/2015/112 Himachal Pradesh Mandi Lag valley 31.694472 77.139361 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6095,HP/KUL/53E06/2016/93,31.695367,77.279277,6095 HP/KUL/53E06/2016/93 Himachal Pradesh Kullu NW of Bali 31.695367 77.279277 Debris Slide NA,2016.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6096,HP/MAN/53E2/2017/03,31.695978,77.15105,6096 HP/MAN/53E2/2017/03 Himachal Pradesh Mandi Dwada landslide Dwada [231/370 to NH-21 (Along Deod - Hanogi - 31.695978 77.15105 Rock Fall 2014 Km 231/480Km] Dwada Stretch),2017.0,Himachal Pradesh,,,Rock Fall,Mandi,,,,905.0,868.0,,
6097,HP/MAN/53A14/2015/351,31.697959,76.908971,"6097 HP/MAN/53A14/2015/351 Himachal Pradesh Mandi Chanaun,NH 70,Milestone 255 31.697959 76.908971 Rock Slide NA",2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6098,HP/MAN/53A14/2015/286,31.698194,76.933262,"6098 HP/MAN/53A14/2015/286 Himachal Pradesh Mandi South of Mandi, NH 70 31.698194 76.933262 Rock Slide NA",2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6099,HP/KUL/53E06/2016/135,31.699286,77.279789,6099 HP/KUL/53E06/2016/135 Himachal Pradesh Kullu N of Chakurtha 31.699286 77.279789 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6100,HP/MAN/53A10/2018/11,31.699889,76.721444,6100 HP/MAN/53A10/2018/11 Himachal Pradesh Mandi NH-70 31.699889 76.721444 Debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6101,HP/KUL/53E06/2016/94,31.700061,77.277516,6101 HP/KUL/53E06/2016/94 Himachal Pradesh Kullu W of Chakurtha 31.700061 77.277516 Debris Slide NA,2016.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6102,HP/MAN/53E02/2015/116,31.700667,77.221361,6102 HP/MAN/53E02/2015/116 Himachal Pradesh Mandi Lag valley 31.700667 77.221361 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6103,HP/MAN/53E02/2015/117,31.700667,77.221361,6103 HP/MAN/53E02/2015/117 Himachal Pradesh Mandi Lag valley 31.700667 77.221361 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6104,HP/MAN/53E02/2015/118,31.700667,77.221361,6104 HP/MAN/53E02/2015/118 Himachal Pradesh Mandi Lag valley 31.700667 77.221361 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6105,HP/MAN/53E02/2015/103,31.701028,77.171694,6105 HP/MAN/53E02/2015/103 Himachal Pradesh Mandi 31.701028 77.171694 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6106,HP/MAN/53E02/2015/102,31.701667,77.178639,6106 HP/MAN/53E02/2015/102 Himachal Pradesh Mandi Lag valley 31.701667 77.178639 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6107,HP/KUL/53E06/2016/123,31.701949,77.319429,6107 HP/KUL/53E06/2016/123 Himachal Pradesh Kullu Narauli 31.701949 77.319429 Rock cum debris Slide NA,2016.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6108,HP/KUL/53E06/2016/103,31.702517,77.276447,6108 HP/KUL/53E06/2016/103 Himachal Pradesh Kullu SE of Hurla 31.702517 77.276447 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6109,HP/KUL/53E06/2016/102,31.702782,77.279069,6109 HP/KUL/53E06/2016/102 Himachal Pradesh Kullu S of Phagwana 31.702782 77.279069 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6111,HP/KUL/53E06/2016/137,31.705029,77.277393,6111 HP/KUL/53E06/2016/137 Himachal Pradesh Kullu S of Phagwana 31.705029 77.277393 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6112,HP/KUL/53E06/2016/138,31.705029,77.277393,6112 HP/KUL/53E06/2016/138 Himachal Pradesh Kullu S of Phagwana 31.705029 77.277393 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6113,HP/MAN/53A14/2015/284,31.707092,76.961163,6113 HP/MAN/53A14/2015/284 Himachal Pradesh Mandi Ropar 31.707092 76.961163 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6114,HP/MAN/53E02/2015/101,31.707222,77.186333,6114 HP/MAN/53E02/2015/101 Himachal Pradesh Mandi 31.707222 77.186333 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6115,HP/MAN/53A14/2015/283,31.707344,76.960861,6115 HP/MAN/53A14/2015/283 Himachal Pradesh Mandi Ropar 31.707344 76.960861 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6116,HP/KUL/53E06/2016/33,31.707404,77.310826,6116 HP/KUL/53E06/2016/33 Himachal Pradesh Kullu S of Baraul 31.707404 77.310826 Rock cum debris Slide NA,2016.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6117,HP/MAN/53A14/2015/282,31.707873,76.960214,6117 HP/MAN/53A14/2015/282 Himachal Pradesh Mandi Ropar 31.707873 76.960214 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6118,HP/MAN/53E06/2016/132,31.707948,77.262142,6118 HP/MAN/53E06/2016/132 Himachal Pradesh Mandi N of Deola P.F. 31.707948 77.262142 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6119,HP/MAN/53E06/2016/131,31.708001,77.260396,6119 HP/MAN/53E06/2016/131 Himachal Pradesh Mandi N of Deoli P.F. 31.708001 77.260396 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6120,HP/MAN/53E06/2016/52,31.708234,77.258438,"6120 HP/MAN/53E06/2016/52 Himachal Pradesh Mandi Deoli, NH 305 31.708234 77.258438 Rock Slide 1990",2016.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6121,HP/MAN/53E2/2017/06,31.708611,76.986944,6121 HP/MAN/53E2/2017/06 Himachal Pradesh Mandi Vrindavani 206/130Km to 206/160Km on 31.708611 76.986944 Rock Fall 2016 NH-21 (Along Pandoh - Mandi Stretch),2017.0,Himachal Pradesh,,,Rock Fall,Mandi,,,,905.0,868.0,,
6122,HP/MAN/53E06/2016/57,31.708658,77.252649,6122 HP/MAN/53E06/2016/57 Himachal Pradesh Mandi South of Dhamta 31.708658 77.252649 Rock Slide 1996,2016.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6123,HP/MAN/53E06/2016/31,31.708658,77.252649,6123 HP/MAN/53E06/2016/31 Himachal Pradesh Mandi S of Dhamta 31.708658 77.252649 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6124,HP/MAN/53E06/2016/129,31.708798,77.261661,6124 HP/MAN/53E06/2016/129 Himachal Pradesh Mandi N of Deola P.F. 31.708798 77.261661 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6125,HP/MAN/53A10/2018/12,31.709472,76.690778,6125 HP/MAN/53A10/2018/12 Himachal Pradesh Mandi NH-70 31.709472 76.690778 Debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6126,HP/MAN/53A14/2015/281,31.709882,76.958063,6126 HP/MAN/53A14/2015/281 Himachal Pradesh Mandi Ropar 31.709882 76.958063 Rock Slide 2000,2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6127,HP/LSP/53I10/2018/5,31.70994,78.53594,6127 HP/LSP/53I10/2018/5 Himachal Pradesh Kinnaur South of Puh 31.70994 78.53594 Rock Slide NA,2018.0,Himachal Pradesh,,,Rock Slide,Kinnaur,2475.47265625,36.289874772166,247.8551873470585,125.0,123.0,-0.926234091853068,-0.3769488122930251
6128,HP/MAN/53E06/2016/58,31.710319,77.251154,6128 HP/MAN/53E06/2016/58 Himachal Pradesh Mandi South of Dhamta 31.710319 77.251154 Rock Slide 1990,2016.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6129,HP/MAN/53E06/2016/114,31.710319,77.251154,6129 HP/MAN/53E06/2016/114 Himachal Pradesh Mandi S of Dhamta 31.710319 77.251154 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6130,HP/MAN/53E02/2015/115,31.710639,77.218944,6130 HP/MAN/53E02/2015/115 Himachal Pradesh Mandi Lag valley 31.710639 77.218944 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6131,HP/LSP/53I10/2018/1,31.71098,78.53574,6131 HP/LSP/53I10/2018/1 Himachal Pradesh Lahaul & Spiti South of Puh 31.71098 78.53574 Rock Slide NA,2018.0,Himachal Pradesh,,,Rock Slide,Kinnaur,2520.271484375,35.57460233099233,234.7838868744514,125.0,123.0,-0.8169827576388713,-0.5766620966569463
6132,HP/LSP/53I10/2018/6,31.71104,78.53574,6132 HP/LSP/53I10/2018/6 Himachal Pradesh Kinnaur South of Puh 31.71104 78.53574 Rock Slide NA,2018.0,Himachal Pradesh,,,Rock Slide,Kinnaur,2520.271484375,35.57461403966822,234.7839043402436,125.0,123.0,-0.816982933425958,-0.5766618476115069
6133,HP/KUL/53E06/2016/54,31.712599,77.251876,6133 HP/KUL/53E06/2016/54 Himachal Pradesh Kullu Chhabra P.F. 31.712599 77.251876 Rock Slide NA,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6134,HP/MAN/53E06/2016/34,31.712599,77.251876,"6134 HP/MAN/53E06/2016/34 Himachal Pradesh Mandi Dhamta, NH 305 31.712599 77.251876 Debris Slide NA",2016.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6135,HP/KUL/53E06/2016/55,31.712689,77.312981,6135 HP/KUL/53E06/2016/55 Himachal Pradesh Kullu S of pinhar 31.712689 77.312981 Rock cum debris Slide NA,2016.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6136,HP/MAN/53A09/2018/10,31.713889,76.735972,6136 HP/MAN/53A09/2018/10 Himachal Pradesh Mandi 31.713889 76.735972 Rock Slide NA,2018.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6137,HP/MAN/53A13/2015/280,31.713893,76.932461,"6137 HP/MAN/53A13/2015/280 Himachal Pradesh Mandi Mandi,NH 20 31.713893 76.932461 Debris Slide 2015",2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6138,HP/MAN/53E06/2016/92,31.714005,77.259145,6138 HP/MAN/53E06/2016/92 Himachal Pradesh Mandi E of Dhamta 31.714005 77.259145 Rock Slide 1990,2016.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6139,HP/MAN/53A14/2015/285,31.714022,76.989586,6139 HP/MAN/53A14/2015/285 Himachal Pradesh Mandi NE of Balwara 31.714022 76.989586 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6140,HP/KAN/53A09/2018/11,31.714611,76.603139,6140 HP/KAN/53A09/2018/11 Himachal Pradesh Kangra Tinbar -Chadiar road 31.714611 76.603139 Debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Hamirpur,,,,54.0,52.0,,
6141,HP/UNA/53A02/2018/25,31.715733,76.090823,"6141 HP/UNA/53A02/2018/25 Himachal Pradesh Una Mubarikpur, NH 503 31.715733 76.090823 Rock Slide NA",2018.0,Himachal Pradesh,,,Rock Slide,Una,,,,53.0,52.0,,
6142,HP/HAM/53A06/2018/1,31.716975,76.469127,6142 HP/HAM/53A06/2018/1 Himachal Pradesh Hamirpur Nadaun-Hamirpur road 31.716975 76.469127 Debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Hamirpur,,,,54.0,52.0,,
6143,HP/KUL/53E06/2016/78,31.718591,77.314424,6143 HP/KUL/53E06/2016/78 Himachal Pradesh Kullu N of pinhar 31.718591 77.314424 Rock Fall 2000,2016.0,Himachal Pradesh,,,Rock Fall,Kullu,,,,445.0,424.0,,
6144,HP/KUL/53E06/2016/79,31.719117,77.312867,6144 HP/KUL/53E06/2016/79 Himachal Pradesh Kullu Pinhar 31.719117 77.312867 Rock Fall NA,2016.0,Himachal Pradesh,,,Rock Fall,Kullu,,,,445.0,424.0,,
6145,HP/HAM/53A06/2018/6,31.71931,76.465676,6145 HP/HAM/53A06/2018/6 Himachal Pradesh Hamirpur NH 70 31.71931 76.465676 Rock Topple NA,2018.0,Himachal Pradesh,,,Topple,Hamirpur,,,,54.0,52.0,,
6146,HP/MAN/53A14/2015/343,31.719336,76.926435,6146 HP/MAN/53A14/2015/343 Himachal Pradesh Mandi North of Mandi 31.719336 76.926435 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6147,HP/UNA/53A02/2018/24,31.719758,76.092405,"6147 HP/UNA/53A02/2018/24 Himachal Pradesh Una Mubarikpur, NH 503 31.719758 76.092405 Rock Slide NA",2018.0,Himachal Pradesh,,,Rock Slide,Una,,,,53.0,52.0,,
6148,HP/KUL/53E06/2016/61,31.720269,77.321622,6148 HP/KUL/53E06/2016/61 Himachal Pradesh Kullu N of Pinhar 31.720269 77.321622 Rock Fall NA,2016.0,Himachal Pradesh,,,Rock Fall,Kullu,,,,445.0,424.0,,
6149,HP/MAN/53A14/2015/353,31.720272,76.928908,6149 HP/MAN/53A14/2015/353 Himachal Pradesh Mandi Bari 31.720272 76.928908 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6151,HP/MAN/53A14/2015/344,31.721623,76.928627,6151 HP/MAN/53A14/2015/344 Himachal Pradesh Mandi North of Mandi 31.721623 76.928627 Rock cum debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6152,HP/MAN/53E02/2015/235,31.72175,77.23175,6152 HP/MAN/53E02/2015/235 Himachal Pradesh Mandi Batheri road 31.72175 77.23175 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6153,HP/HAM/53A06/2018/4,31.721926,76.462374,6153 HP/HAM/53A06/2018/4 Himachal Pradesh Hamirpur NH-70 31.721926 76.462374 Soil Slide NA,2018.0,Himachal Pradesh,,,Slide,Hamirpur,,,,54.0,52.0,,
6154,HP/MAN/53A14/2015/355,31.723149,76.922245,6154 HP/MAN/53A14/2015/355 Himachal Pradesh Mandi Lehruma 31.723149 76.922245 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6155,HP/MAN/53A14/2015/356,31.724769,76.923178,6155 HP/MAN/53A14/2015/356 Himachal Pradesh Mandi Lehruma 31.724769 76.923178 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6156,HP/MAN/53E02/2015/213,31.725472,77.220556,6156 HP/MAN/53E02/2015/213 Himachal Pradesh Mandi Larji-Sainj road 31.725472 77.220556 Rock cum debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6157,HP/MAN/53E02/2015/214,31.726167,77.221444,6157 HP/MAN/53E02/2015/214 Himachal Pradesh Mandi Larji-Sainj road 31.726167 77.221444 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6158,HP/MAN/53E02/2015/215,31.726167,77.221444,6158 HP/MAN/53E02/2015/215 Himachal Pradesh Mandi Larji-Sainj road 31.726167 77.221444 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6159,HP/MAN/53E02/2015/216,31.726389,77.222278,6159 HP/MAN/53E02/2015/216 Himachal Pradesh Mandi Larji-Sainj road 31.726389 77.222278 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Kullu,,,,445.0,424.0,,
6160,HP/MAN/53E02/2015/217,31.726389,77.222278,6160 HP/MAN/53E02/2015/217 Himachal Pradesh Mandi Larji-Sainj road 31.726389 77.222278 Rock cum debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6161,HP/MAN/53A14/2015/354,31.726876,76.921789,6161 HP/MAN/53A14/2015/354 Himachal Pradesh Mandi Near Dhiun 31.726876 76.921789 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6162,HP/UNA/53A02/2018/1,31.728733,76.099891,6162 HP/UNA/53A02/2018/1 Himachal Pradesh Una Kewat Behr 31.728733 76.099891 Debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Una,,,,53.0,52.0,,
6163,HP/MAN/53E02/2015/218,31.729083,77.227028,6163 HP/MAN/53E02/2015/218 Himachal Pradesh Mandi Larji-Sainj road 31.729083 77.227028 Rock cum debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6164,HP/MAN/53E02/2015/219,31.729611,77.227167,6164 HP/MAN/53E02/2015/219 Himachal Pradesh Mandi Larji-Sainj road 31.729611 77.227167 Rock cum debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6165,HP/UNA/53A02/2018/2,31.732467,76.100595,6165 HP/UNA/53A02/2018/2 Himachal Pradesh Una Kewat Behr 31.732467 76.100595 Debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Una,,,,53.0,52.0,,
6166,HP/UNA/53A02/2018/3,31.732534,76.101919,6166 HP/UNA/53A02/2018/3 Himachal Pradesh Una Kewat Behr 31.732534 76.101919 Rock cum debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Una,,,,53.0,52.0,,
6167,HP/MAN/53E02/2015/220,31.733667,77.231389,6167 HP/MAN/53E02/2015/220 Himachal Pradesh Mandi Larji-Sainj road 31.733667 77.231389 Rock cum debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6168,HP/UNA/53A02/2018/4,31.734161,76.104177,6168 HP/UNA/53A02/2018/4 Himachal Pradesh Una Kewat Behr 31.734161 76.104177 Debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Una,,,,53.0,52.0,,
6169,HP/UNA/53A02/2018/5,31.734251,76.104168,6169 HP/UNA/53A02/2018/5 Himachal Pradesh Una North of Mubaraikpur 31.734251 76.104168 Rock Slide NA,2018.0,Himachal Pradesh,,,Rock Slide,Una,,,,53.0,52.0,,
6170,HP/MAN/53E02/2015/221,31.735944,77.232556,6170 HP/MAN/53E02/2015/221 Himachal Pradesh Mandi Larji-Sainj road 31.735944 77.232556 Rock cum debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6171,HP/MAN/53E02/2015/211,31.736167,77.234222,6171 HP/MAN/53E02/2015/211 Himachal Pradesh Mandi Larji-Sainj road 31.736167 77.234222 Rock cum debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6172,HP/MAN/53E02/2015/212,31.736167,77.234222,6172 HP/MAN/53E02/2015/212 Himachal Pradesh Mandi Larji-Sainj road 31.736167 77.234222 Rock cum debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6173,HP/LSP/53I10/2018/4,31.73658,78.58264,6173 HP/LSP/53I10/2018/4 Himachal Pradesh Kinnaur Puh 31.73658 78.58264 Rock Slide NA,2018.0,Himachal Pradesh,,,Rock Slide,Kinnaur,2923.086669921875,50.2600405474756,274.9525862701566,125.0,123.0,-0.9962664806037912,0.0863313362883688
6174,HP/MAN/53A09/2018/12,31.737139,76.721722,6174 HP/MAN/53A09/2018/12 Himachal Pradesh Mandi Bahri-Sakrain Road 31.737139 76.721722 Rock cum debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6175,HP/MAN/53A10/2018/13,31.737139,76.723222,6175 HP/MAN/53A10/2018/13 Himachal Pradesh Mandi Bahri-Sakrain Road 31.737139 76.723222 Debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6176,HP/MAN/53A09/2018/13,31.738972,76.723556,6176 HP/MAN/53A09/2018/13 Himachal Pradesh Mandi Bahri-Sakrain Road 31.738972 76.723556 Rock cum debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6177,HP/MAN/53A09/2018/14,31.739167,76.723833,6177 HP/MAN/53A09/2018/14 Himachal Pradesh Mandi Bahri-Sakrain Road 31.739167 76.723833 Rock cum debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Mandi,,,,905.0,868.0,,
6178,HP/MAN/53A14/2015/339,31.739623,76.946106,6178 HP/MAN/53A14/2015/339 Himachal Pradesh Mandi Boardl 31.739623 76.946106 Rock Slide NA,2015.0,Himachal Pradesh,,,Rock Slide,Mandi,,,,905.0,868.0,,
6180,HP/LSP/53I10/2018/3,31.74118,78.58567,6180 HP/LSP/53I10/2018/3 Himachal Pradesh Kinnaur Puh 31.74118 78.58567 Rock Slide NA,2018.0,Himachal Pradesh,,,Rock Slide,Kinnaur,3148.26123046875,42.57282803699077,234.0117037746165,125.0,123.0,-0.8091370440375676,-0.5876199826130383
6181,HP/UNA/53A02/2018/6,31.741267,76.106903,6181 HP/UNA/53A02/2018/6 Himachal Pradesh Una Near Mubarikpur 31.741267 76.106903 Rock Slide NA,2018.0,Himachal Pradesh,,,Rock Slide,Una,,,,53.0,52.0,,
6182,HP/MAN/53E02/2015/223,31.742333,77.2375,6182 HP/MAN/53E02/2015/223 Himachal Pradesh Mandi Bhawash road 31.742333 77.2375 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6183,HP/MAN/53E02/2015/224,31.743139,77.238444,6183 HP/MAN/53E02/2015/224 Himachal Pradesh Mandi Bhawash road 31.743139 77.238444 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6184,HP/MAN/53E02/2015/225,31.743139,77.238444,6184 HP/MAN/53E02/2015/225 Himachal Pradesh Mandi Bhawash road 31.743139 77.238444 Debris Slide NA,2015.0,Himachal Pradesh,,,Debris Slide,Kullu,,,,445.0,424.0,,
6185,HP/KAN/53A05/2018/16,31.74391,76.302018,6185 HP/KAN/53A05/2018/16 Himachal Pradesh Hamirpur SBI GUEST HOUSE 31.74391 76.302018 Debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Kangra,,,,468.0,458.0,,
6186,HP/LSP/53I10/2018/2,31.74414,78.58896,6186 HP/LSP/53I10/2018/2 Himachal Pradesh Kinnaur Puh 31.74414 78.58896 Rock cum debris Slide NA,2018.0,Himachal Pradesh,,,Debris Slide,Kinnaur,3178.4619140625,49.66758874840583,300.11201166163124,125.0,123.0,-0.8650462633210959,0.5016920991147948
