sl_no,slide_no,latitude,longitude,source_record,year,state,event_date_raw,event_date,movement_type,district,elevation_m,slope_deg,aspect_deg,historical_landslide_count,unique_landslide_locations,aspect_sin,aspect_cos,nearest_road_km,nearest_settlement_km,road_exposure_score,settlement_exposure_score,exposure_score,priority_score,priority_level
137,AS/NC/83C16/2009-10/AS-5,25.124306,92.904278,137 AS/NC/83C16/2009-10/AS-5 Assam Dima Hasao Mailongdisa-Harangajao-2 slide Between Mailongdisa and 25.124306 92.904278 Debris Slide 02 April 2010 Harangajao railway station (Chainage: 130.100 Km to 130.400 Km),2009.0,Assam,02 April 2010,2010-04-02,Debris Slide,Dima Hasao,267.7097473144531,18.394484032458504,148.59398432401895,290.0,290.0,0.5210992461285322,-0.8534960900228398,1.85647696677614,0.9268310668388081,55,90,69.0,44.077357701830046,MONITOR
138,AS/NC/83C16/2009-10/AS-3,25.124583,92.989111,138 AS/NC/83C16/2009-10/AS-3 Assam Dima Hasao Jatinga-Longrangajao slide Between Jatinga and 25.124583 92.989111 Debris Slide 16 June 2010 Longrangajao Railway stations (Chainage:120.100 km to 120.400 km),2009.0,Assam,16 June 2010,2010-06-16,Debris Slide,Dima Hasao,513.8784790039062,11.276183562245528,231.9913074971853,290.0,290.0,-0.7879173408155496,-0.6157810195533416,0.3309193677169995,1.5776324837965303,90,75,84.0,41.61586552576598,MONITOR
139,AS/DIM/83C16/2017/35,25.12906,92.97418,139 AS/DIM/83C16/2017/35 Assam Dima Hasao Longrangajao slide. Longrangajao village 25.12906 92.97418 Soil Slide NA,2017.0,Assam,,,Slide,Dima Hasao,723.3479614257812,30.80875459284648,176.34104535585993,290.0,290.0,0.0638174083551533,-0.997961591641097,0.4134960608782917,0.6459051953635262,90,90,90.0,64.87615080891702,HIGH PRIORITY
143,ASM/DH/83G4/2016/19,25.134472,93.018972,"143 ASM/DH/83G4/2016/19 Assam Dima Hasao Jatinga-2 Jatinga, Haflong 25.134472 93.018972 Rock cum Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0015739390466551187,0.5281145894265618,100,90,96.0,33.599999999999994,MONITOR
154,ASM/DH/83G4/2016/18,25.139611,93.019556,"154 ASM/DH/83G4/2016/18 Assam Dima Hasao Jatinga-Haflong Road section-1 Jatinga-Haflong Road section, 25.139611 93.019556 Rock cum Debris Slide 2016 Haflong",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.00391706132586407,1.0888597580031971,100,75,90.0,31.499999999999996,MONITOR
157,ASM/DH/83G4/2016/17,25.140417,93.020389,"157 ASM/DH/83G4/2016/17 Assam Dima Hasao Near and below Assam rifles camp, Boro Haflong, Haflong 25.140417 93.020389 Debris Slide 2014 Boro Haflong-3",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.006000214108049183,1.170298026226357,100,75,90.0,31.499999999999996,MONITOR
161,ASM/DH/83G4/2016/44,25.14525,93.029167,161 ASM/DH/83G4/2016/44 Assam Dima Hasao New Haflong R. S slide(3) New Haflong Railway Station 25.14525 93.029167 Debris Slide 2016,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.00953486082188078,1.0590928911770543,100,75,90.0,31.499999999999996,MONITOR
162,ASM/DH/83G4/2016/16,25.145861,93.024194,"162 ASM/DH/83G4/2016/16 Assam Dima Hasao Vidya Mandir, Boro Haflong-2 Boro Haflong, Haflong 25.145861 93.024194 Rock cum Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0058895924409802505,1.023649313923838,100,75,90.0,31.499999999999996,MONITOR
163,AS/DH/83C16/2018/002,25.146306,93.942167,163 AS/DH/83C16/2018/002 Assam Dima Hasao Jatinga Lampur landslide. Between Jatinga Lampur 25.146306 93.942167 Debris Slide 14 June 2018 Railway Station and Harangajao Railway Station.,2018.0,Assam,14 June 2018,2018-06-14,Debris Slide,Kangpokpi,,,,74.0,74.0,,,0.014318354358147545,2.6792839871727883,100,50,80.0,28.0,MONITOR
164,ASM/DH/83G4/2016/02,25.146778,93.030972,164 ASM/DH/83G4/2016/02 Assam Dima Hasao New Haflong R. S slide(1) West slope of New Haflong 25.146778 93.030972 Rock cum Debris Slide 2016 Railway Station.,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.007527601070186677,0.9436611948030622,100,90,96.0,33.599999999999994,MONITOR
165,ASM/DH/83G4/2016/43,25.148722,93.031917,165 ASM/DH/83G4/2016/43 Assam Dima Hasao New Haflong R.S. slide - (2) New Haflong Railway Station 25.148722 93.031917 Debris Slide 2016,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.04194001707642515,0.7987196750507249,100,90,96.0,33.599999999999994,MONITOR
167,ASM/DH/83G4/2016/15,25.150694,93.025833,"167 ASM/DH/83G4/2016/15 Assam Dima Hasao Boro Haflong-1 Near Boro Haflong village, 25.150694 93.025833 Debris Slide 2016 Haflong",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.003437626059934995,0.4036700522071448,100,100,100.0,35.0,MONITOR
171,ASM/DH/83G4/2016/25,25.155611,93.022222,171 ASM/DH/83G4/2016/25 Assam Dima Hasao Mahadev Tila slide-2 Haflong town 25.155611 93.022222 Debris Slide 2016,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0023606751319615545,0.35976002270607377,100,100,100.0,35.0,MONITOR
172,ASM/DH/83G4/2016/24,25.155722,93.022778,"172 ASM/DH/83G4/2016/24 Assam Dima Hasao Mahadev Tilla-1 Mahadev Tilla, Haflong 25.155722 93.022778 Earth Slide 2016",2016.0,Assam,,,Earth Slide,Dima Hasao,,,,290.0,290.0,,,0.0007352565268444667,0.2964776495448177,100,100,100.0,35.0,MONITOR
174,ASM/DH/83G4/2016/27,25.156389,93.018389,174 ASM/DH/83G4/2016/27 Assam Dima Hasao Haflong-Jatinga road section slide-02 Haflong town 25.156389 93.018389 Rock cum Debris Slide 2016,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.021569817355922827,0.4953409089036239,100,100,100.0,35.0,MONITOR
175,ASM/DH/83G4/2016/26,25.156583,93.019611,175 ASM/DH/83G4/2016/26 Assam Dima Hasao Haflong-Jatinga road section slide-01 Haflong town 25.156583 93.019611 Rock cum Debris Slide 2016,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0038090638593640926,0.3738101259146694,100,100,100.0,35.0,MONITOR
176,ASM/DH/83G4/2016/06,25.156694,93.017667,"176 ASM/DH/83G4/2016/06 Assam Dima Hasao G. C. Langthasa High school slide Near Mahadev Tila, Haflong 25.156694 93.017667 Debris Slide 1998",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.03458628405065788,0.5460196659137955,100,90,96.0,33.599999999999994,MONITOR
179,ASM/DH/83G4/2016/29,25.157139,93.017194,179 ASM/DH/83G4/2016/29 Assam Dima Hasao Haflong-Jatinga road section slide-04 Haflong town 25.157139 93.017194 Debris Slide 2016,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0004716634438198118,0.5736586753132055,100,90,96.0,33.599999999999994,MONITOR
180,ASM/DH/83G4/2016/28,25.157361,93.016083,180 ASM/DH/83G4/2016/28 Assam Dima Hasao Haflong-Jatinga road section slide-03 Haflong town 25.157361 93.016083 Rock cum Debris Slide 2016,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.003938563083484652,0.6849290701584907,100,90,96.0,33.599999999999994,MONITOR
182,ASM/DH/83G4/2016/14,25.163444,93.023167,"182 ASM/DH/83G4/2016/14 Assam Dima Hasao Songpiang-2 Songpiang village, Haflong 25.163444 93.023167 Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.006350803243180205,0.26135688823102843,100,100,100.0,35.0,MONITOR
184,ASM/DH/83G4/2016/13,25.165639,93.025444,"184 ASM/DH/83G4/2016/13 Assam Dima Hasao Songpiang-1 Songpiang village, Haflong 25.165639 93.025444 Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.03122863281226446,0.13122229061850824,100,100,100.0,35.0,MONITOR
189,ASM/DH/83G4/2016/12,25.171889,93.003944,"189 ASM/DH/83G4/2016/12 Assam Dima Hasao Huonveng, N.D Raji-3 N.D Raji (Hmar)village, Haflong 25.171889 93.003944 Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.20362126551569326,0.2745062199410952,100,100,100.0,35.0,MONITOR
190,ASM/DH/83G4/2016/11,25.175056,93.020417,"190 ASM/DH/83G4/2016/11 Assam Dima Hasao N.D Raji (Hamar)-2 N.D Raji (Hamar)village, Haflong25.175056 93.020417 Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0026707237649078253,0.29883261559745783,100,100,100.0,35.0,MONITOR
191,ASM/DH/83G4/2016/10,25.175972,93.020167,"191 ASM/DH/83G4/2016/10 Assam Dima Hasao N.D Raji.-1 N.D Raji village, Haflong 25.175972 93.020167 Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0063366928624281225,0.22039684832440548,100,100,100.0,35.0,MONITOR
192,ASM/DH/83G4/2016/23,25.176389,93.116139,192 ASM/DH/83G4/2016/23 Assam Dima Hasao Mahur Mahur 25.176389 93.116139 Debris Slide 2016,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.003371516055564614,0.8782087345878451,100,90,96.0,33.599999999999994,MONITOR
193,ASM/DH/83G4/2016/08,25.176917,93.026556,"193 ASM/DH/83G4/2016/08 Assam Dima Hasao Khongsai slide- 2 Khongsai village, Haflong 25.176917 93.026556 Earth Slide 2014",2016.0,Assam,,,Earth Slide,Dima Hasao,,,,290.0,290.0,,,0.0834778691046124,0.27160575999981534,100,100,100.0,35.0,MONITOR
194,ASM/DH/83G4/2016/09,25.177028,93.020889,"194 ASM/DH/83G4/2016/09 Assam Dima Hasao Muolhoi /Gilgal Muolhoi /Gilgal village, Haflong 25.177028 93.020889 Earth Slide 2016",2016.0,Assam,,,Earth Slide,Dima Hasao,,,,290.0,290.0,,,0.05187892985230083,0.07805607225127771,100,100,100.0,35.0,MONITOR
195,ASM/DH/83G4/2016/05,25.1775,93.026222,"195 ASM/DH/83G4/2016/05 Assam Dima Hasao Khongsai slide-1 Khongsai village, Haflong 25.1775 93.026222 Earth Slide 2014",2016.0,Assam,,,Earth Slide,Dima Hasao,,,,290.0,290.0,,,0.02489964853980428,0.25826654958535905,100,100,100.0,35.0,MONITOR
196,ASM/DH/83G4/2016/01,25.179861,93.070778,"196 ASM/DH/83G4/2016/01 Assam Dima Hasao Migrendisa slide Near Migrendisa Railway 25.179861 93.070778 Debris Slide 2016 Station, Migrendisa",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.35214714733113306,1.1539559699140574,90,75,84.0,29.4,MONITOR
201,ASM/DH/83G4/2016/20,25.184528,93.125639,"201 ASM/DH/83G4/2016/20 Assam Dima Hasao Newngalsong Newngalsong village, Mahur 25.184528 93.125639 Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.15209517690241375,0.23894396241213925,100,100,100.0,35.0,MONITOR
203,ASM/DH/83G4/2016/21,25.18725,93.120556,"203 ASM/DH/83G4/2016/21 Assam Dima Hasao Heuwangaberam-2 Heuwangaberam village, Mahur 25.18725 93.120556 Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.017100698533256114,0.7186533611333609,100,90,96.0,33.599999999999994,MONITOR
205,ASM/DH/83G4/2016/41,25.188444,93.019667,"205 ASM/DH/83G4/2016/41 Assam Dima Hasao Lower Haflong slide (Haflong – Haflong – Gunjung road section, 25.188444 93.019667 Rock cum Debris Slide 2016 Gunjung road-12) Lower Haflong",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.000401485941440481,0.9135519609256793,100,90,96.0,33.599999999999994,MONITOR
208,ASM/DH/83G4/2016/53,25.189556,93.096417,"208 ASM/DH/83G4/2016/53 Assam Dima Hasao Mahur railway station slide Mahur railway station, Haflong 25.189556 93.096417 Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.2739508019358576,0.6244106542958475,90,90,90.0,31.499999999999996,MONITOR
214,ASM/DH/83G4/2016/22,25.193083,93.120417,"214 ASM/DH/83G4/2016/22 Assam Dima Hasao Heuwangaberam-3 Heuwangaberam village, Mahur 25.193083 93.120417 Earth Slide 2016",2016.0,Assam,,,Earth Slide,Dima Hasao,,,,290.0,290.0,,,0.06744900782795185,0.9354831047297715,100,90,96.0,33.599999999999994,MONITOR
215,ASM/DH/83G4/2016/40,25.196694,93.018583,"215 ASM/DH/83G4/2016/40 Assam Dima Hasao Lungkok slide (Haflong – Gunjung road-Haflong – Gunjung road section, 25.196694 93.018583 Rock cum Debris Slide 2016 11) Lungkok village, Lower Haflong",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.012105560764187624,0.1586275323338513,100,100,100.0,35.0,MONITOR
216,ASM/DH/83G4/2016/39,25.199722,93.016722,216 ASM/DH/83G4/2016/39 Assam Dima Hasao Haflong-Gunjung road section slide-10Lower Haflong 25.199722 93.016722 Debris Slide 2016,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.006064592244249405,0.26816565553748883,100,100,100.0,35.0,MONITOR
221,ASM/DH/83G4/2016/54,25.204556,93.138889,"221 ASM/DH/83G4/2016/54 Assam Dima Hasao Phaiding slide Phaiding, Haflong 25.204556 93.138889 Debris Slide 2016",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.007585726768359801,0.860096065513089,100,90,96.0,33.599999999999994,MONITOR
224,ASM/DH/83G4/2016/07,25.205528,93.020139,224 ASM/DH/83G4/2016/07 Assam Dima Hasao Haflong – Gunjung slide-1 Near Gunjung village road 25.205528 93.020139 Rock cum Debris Slide 2016 section,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.004077442075248672,0.38444443504351306,100,100,100.0,35.0,MONITOR
226,ASM/DH/83G4/2016/03,25.207389,93.122778,"226 ASM/DH/83G4/2016/03 Assam Dima Hasao Heuwangberam subsidence zone-1 NH 54, Heuwangberam 25.207389 93.122778 Debris Subsidence 2016",2016.0,Assam,,,,Dima Hasao,,,,290.0,290.0,,,0.007120582909011144,0.7796782557247642,100,90,96.0,33.599999999999994,MONITOR
231,ASM/DH/83G4/2016/36,25.214944,93.021611,231 ASM/DH/83G4/2016/36 Assam Dima Hasao Haflong – Gunjung road section slide- Near Gunjung village road 25.214944 93.021611 Debris Slide 2016 07,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0029032621311114084,0.21551038207069356,100,100,100.0,35.0,MONITOR
232,AS/DIM/83C16/2017/05,25.216881,92.982245,232 AS/DIM/83C16/2017/05 Assam Dima Hasao Robi Nala Slide MichiduiHaflong road 25.216881 92.982245 Debris Slide NA,2017.0,Assam,,,Debris Slide,Dima Hasao,664.51953125,8.085063490526418,105.81213861598816,290.0,290.0,0.9621602869648878,-0.2724840952930003,0.030389846468495182,1.6643014326173216,100,75,90.0,40.25881878140362,MONITOR
233,ASM/DH/83G4/2016/38,25.216944,93.011361,"233 ASM/DH/83G4/2016/38 Assam Dima Hasao Haflong – Gunjung road section slide- Haflong town, Dima Hasao 25.216944 93.011361 Rock cum Debris Slide 2016 09",2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0003941113148663088,0.946023282251365,100,90,96.0,33.599999999999994,MONITOR
234,ASM/DH/83G4/2016/37,25.2185,93.013111,234 ASM/DH/83G4/2016/37 Assam Dima Hasao Haflong – Gunjung road section slide- Near Gunjung village road 25.2185 93.013111 Debris Slide 2016,2016.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0014839550547371813,0.6731415152074557,100,90,96.0,33.599999999999994,MONITOR
242,AS/DH/83G04/2018/003,25.224278,93.222861,"242 AS/DH/83G04/2018/003 Assam Dima Hasao Phiding slide Near Phiding Railway Station. 25.224278 93.222861 Debris Slide 14 June 2018 Between Mahur and Phiding RS, NFR.",2018.0,Assam,14 June 2018,2018-06-14,Debris Slide,Dima Hasao,,,,290.0,290.0,,,3.3712959166967154,3.5360383880210766,30,50,38.0,13.299999999999999,ROUTINE
243,AS/NC/83G04/2009-10/AS-6,25.229556,93.1556,243 AS/NC/83G04/2009-10/AS-6 Assam Dima Hasao Mahur-Wadringdisa slide 25.229556 93.1556 Debris Slide 02 April 2010,2009.0,Assam,02 April 2010,2010-04-02,Debris Slide,Dima Hasao,,,,290.0,290.0,,,1.0599409156073258,1.0163240811856886,55,75,63.0,22.049999999999997,ROUTINE
246,AS/DIM/83C16/2018/26,25.238045,92.801279,246 AS/DIM/83C16/2018/26 Assam Dima Hasao Kalimkhu Kalimkhu (MauldemNew 25.238045 92.801279 Soil Slide NA Sangbar road),2018.0,Assam,,,Slide,Dima Hasao,1273.7335205078125,10.585867478800225,129.2969275165484,290.0,290.0,0.773874173633022,-0.6333393745724383,0.02499307080030522,2.044084556657137,100,50,80.0,39.46802310203358,MONITOR
251,ASM/DIM/83C15/2017/03,25.257696,92.809603,251 ASM/DIM/83C15/2017/03 Assam Dima Hasao Kobak Slide. New Sangbar_ Kobak District 25.257696 92.809603 Earth Slide NA Road.,2017.0,Assam,,,Earth Slide,Dima Hasao,1173.8978271484375,10.447326678034932,74.1187076202246,290.0,290.0,0.9618307085889052,0.2736451863551862,0.005421259355467165,0.6997180855352648,100,90,96.0,44.91793723453784,MONITOR
252,AS/DIM/83G07/2017/65,25.263528,93.390611,252 AS/DIM/83G07/2017/65 Assam Dima Hasao Thingje–Hereilo slide No.1 Thingje–Hereilo road section 25.263528 93.390611 Rock Slide NA,2017.0,Assam,,,Rock Slide,Dima Hasao,,,,290.0,290.0,,,0.005918679259633975,1.5292259998602225,100,75,90.0,31.499999999999996,MONITOR
253,AS/DIM/83G07/2017/66,25.264056,93.409528,253 AS/DIM/83G07/2017/66 Assam Dima Hasao Thingje–Hereilo slide No.2 Thingje–Hereilo road section 25.264056 93.409528 Rock cum debris Slide NA,2017.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0031375041294750667,3.625129095708302,100,50,80.0,28.0,MONITOR
254,AS/DIM/83G07/2017/27,25.278472,93.252972,254 AS/DIM/83G07/2017/27 Assam Dima Hasao Guilong–Semkhor slide No.1 Guilong–Semkhor road section 25.278472 93.252972 Rock cum debris Slide NA,2017.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0052965304138744874,1.4195550521546194,100,75,90.0,31.499999999999996,MONITOR
255,AS/DIM/83G07/2017/28,25.278917,93.253194,255 AS/DIM/83G07/2017/28 Assam Dima Hasao Guilong–Semkhor slide No.2 Guilong–Semkhor road section 25.278917 93.253194 Rock cum debris Slide NA,2017.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.009381915902737093,1.389556931912224,100,75,90.0,31.499999999999996,MONITOR
256,AS/DIM/83G07/2017/29,25.282861,93.296111,256 AS/DIM/83G07/2017/29 Assam Dima Hasao Guilong–Semkhor slide No.3 Guilong–Semkhor road section. 25.282861 93.296111 Debris Slide NA,2017.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.25459085368636425,0.6213022578631678,90,90,90.0,31.499999999999996,MONITOR
257,ASM/DIM/83C15/2017/04,25.290089,92.799175,257 ASM/DIM/83C15/2017/04 Assam Dima Hasao Kobak New Sangbar-Kobak Road 25.290089 92.799175 Debris cum earth Slide NA,2017.0,Assam,,,Earth Slide,Dima Hasao,1083.6204833984375,16.8747051881362,261.41690297160784,290.0,290.0,-0.9888004528161488,-0.14924364144103,0.00891758643780898,0.8737225348021007,100,90,96.0,51.88093062048088,HIGH PRIORITY
258,AS/DIM/83G07/2017/5,25.308028,93.471028,258 AS/DIM/83G07/2017/5 Assam Dima Hasao Nchen–Ngaulong slide No.2 Nchen–Ngaulong road section. 25.308028 93.471028 Debris Slide NA,2017.0,Assam,,,Debris Slide,Peren,,,,47.0,47.0,,,0.004689210238718829,2.11389361017435,100,50,80.0,28.0,MONITOR
259,AS/DIM/83G7/2017/6,25.309111,93.470694,259 AS/DIM/83G7/2017/6 Assam Dima Hasao Nchen–Ngaulong slide No.3 Nchen–Ngaulong road section. 25.309111 93.470694 Debris Slide NA,2017.0,Assam,,,Debris Slide,Peren,,,,47.0,47.0,,,0.02228250140333751,1.9999115715513953,100,75,90.0,31.499999999999996,MONITOR
260,ASM/DIM/83C15/2017/06,25.320232,92.818091,260 ASM/DIM/83C15/2017/06 Assam Dima Hasao Vaitongsip New Sangbar-Kobak road 25.320232 92.818091 Earth Slide NA,2017.0,Assam,,,Earth Slide,Dima Hasao,1012.8746948242188,6.353407457825331,136.19802021174206,290.0,290.0,0.6921681130328025,-0.7217363114743567,0.44680900799269746,1.0080236282636892,90,75,84.0,36.28285807931078,MONITOR
261,ASM/DIM/83C15/2017/05,25.323731,92.80751,261 ASM/DIM/83C15/2017/05 Assam Dima Hasao Vaitongsip New Sangbar-Kobak Road 25.323731 92.80751 Earth Slide NA,2017.0,Assam,,,Earth Slide,Dima Hasao,1059.4420166015625,8.70666176121737,330.8604312602581,290.0,290.0,-0.4869386956823915,0.8734361491529483,0.006690490054256822,0.8030068552462353,100,90,96.0,43.03221690798548,MONITOR
262,AS/DIM/83G07/2017/64,25.328139,93.334056,262 AS/DIM/83G07/2017/64 Assam Dima Hasao Digarkaro Phaipha Slide No.2 Digarkaro–Phaipha road 25.328139 93.334056 Rock cum debris Slide NA section.,2017.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,1.7512509209833853,3.9658824245834747,55,50,53.0,18.549999999999997,ROUTINE
263,AS/DIM/83G07/2017/63,25.332083,93.334639,263 AS/DIM/83G07/2017/63 Assam Dima Hasao Digarkaro–Phaipha Slide No.1 Digarkaro–Phaipha road 25.332083 93.334639 Debris Slide NA section.,2017.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,1.782207952007606,3.6716020339452107,55,50,53.0,18.549999999999997,ROUTINE
264,ASM/DIM/83C15/2017/10,25.336054,92.82053,264 ASM/DIM/83C15/2017/10 Assam Dima Hasao Vaitongsip Slide Vaitongsip village 25.336054 92.82053 Earth Slide NA,2017.0,Assam,,,Earth Slide,Dima Hasao,1016.1503295898438,15.702696080254926,80.30833821488989,290.0,290.0,0.985727978792836,0.1683459290419289,0.002878992493646457,1.328721533638751,100,75,90.0,48.511254086942834,MONITOR
265,AS/DIM/83G07/2017/19,25.362583,93.257722,265 AS/DIM/83G07/2017/19 Assam Dima Hasao Nutan Hajong–Nablaidisa slide No.1 Nutan Hajong–Nablaidisa road 25.362583 93.257722 Debris Slide NA section,2017.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.0027686980961736576,2.3271063475311475,100,50,80.0,28.0,MONITOR
266,AS/DIM/83G07/2017/20,25.369972,93.260306,266 AS/DIM/83G07/2017/20 Assam Dima Hasao Nutan Hajong–Nablaidisa slide No.2 Nutan Hajong–Nablaidisa road 25.369972 93.260306 Rock cum debris Slide NA section.,2017.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.008999295305750015,1.3764382854945658,100,75,90.0,31.499999999999996,MONITOR
268,AS/DIM/83G07/2017/44,25.394111,93.410417,268 AS/DIM/83G07/2017/44 Assam Dima Hasao Kepre Tongikro Mongjang slide No.13 Approx. 500 m NW of 25.394111 93.410417 Rock cum debris Slide NA Mongjang.,2017.0,Assam,,,Debris Slide,Dima Hasao,,,,290.0,290.0,,,0.10374924442534757,0.8711309789002721,100,90,96.0,33.599999999999994,MONITOR
